0,0,5,.,f,r,e,e,-,c,o,u,n,t,e,r,.,c,o,.,u,k,0
0,0,6,.,f,r,e,e,-,a,d,u,l,t,-,c,o,u,n,t,e,r,s,.,x,-,x,t,r,a,.,c,o,m,0
1,1,1,6,3,9,2,9,-,3,4,8,2,.,c,2,.,a,d,p,r,o,t,e,c,t,.,n,e,t,0
1,1,1,6,3,9,4,3,.,c,.,a,d,p,r,o,t,e,c,t,.,n,e,t,0
1,1,1,6,4,0,0,0,-,6,9,0,.,c,.,a,d,p,r,o,t,e,c,t,.,n,e,t,0
1,1,1,6,7,2,3,6,.,a,d,s,c,r,e,e,n,d,i,r,e,c,t,.,c,o,m,0
1,1,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,1,2,6,2,.,e,n,g,i,n,e,.,m,o,b,i,l,e,a,p,p,t,r,a,c,k,i,n,g,.,c,o,m,0
1,1,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,1,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,1,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,1,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,1,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,1,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,1,8,d,6,5,4,6,1,2,d,f,6,3,b,c,8,3,9,5,-,a,e,c,f,e,a,a,b,e,2,9,a,3,4,e,a,9,a,8,7,7,7,1,1,e,c,6,d,8,a,e,d,.,r,3,7,.,c,f,2,.,r,a,c,k,c,d,n,.,c,o,m,0
1,1,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,1,9,x,p,g,.,g,o,2,c,l,o,u,d,.,o,r,g,0
1,2,.,p,t,p,2,2,.,c,o,m,0
1,2,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,0,.,d,u,b,a,.,n,e,t,0
1,2,0,m,k,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,2,1,.,2,c,n,t,.,n,e,t,0
1,2,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,1,2,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,2,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,2,1,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,2,2,3,.,x,g,4,k,e,n,.,c,o,m,0
1,2,2,8,0,7,1,5,5,7,5,7,.,c,.,m,y,s,t,a,t,-,i,n,.,n,e,t,0
1,2,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,3,.,d,o,m,i,n,o,a,d,.,c,o,m,0
1,2,3,.,d,u,b,a,.,n,e,t,0
1,2,3,9,.,9,0,1,4,.,3,0,2,b,r,.,n,e,t,0
1,2,3,a,d,s,.,n,l,0
1,2,3,a,d,v,e,r,t,i,s,i,n,g,.,n,l,0
1,2,3,b,a,n,n,e,r,s,.,c,o,m,0
1,2,3,c,o,u,n,t,.,c,o,m,0
1,2,3,c,o,u,n,t,e,r,.,m,y,c,o,m,p,u,t,e,r,.,c,o,m,0
1,2,3,c,o,u,n,t,e,r,.,s,u,p,e,r,s,t,a,t,s,.,c,o,m,0
1,2,3,c,o,u,n,t,s,.,c,o,m,0
1,2,3,j,m,d,m,e,d,i,a,g,r,o,u,p,l,l,c,.,g,o,2,c,l,o,u,d,.,o,r,g,0
1,2,3,s,p,i,l,l,.,n,o,0
1,2,3,s,r,v,.,c,o,m,0
1,2,3,s,t,a,t,.,c,o,m,0
1,2,3,w,e,b,m,a,r,k,e,t,i,n,g,.,c,o,m,0
1,2,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,6,.,x,g,4,k,e,n,.,c,o,m,0
1,2,6,8,4,0,2,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
1,2,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,2,p,l,a,c,e,.,c,o,m,1
1,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,.,p,t,p,2,2,.,c,o,m,0
1,3,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,2,6,1,5,4,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
1,3,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,3,0,9,0,3,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
1,3,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,5,9,9,4,0,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
1,3,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,6,1,8,.,9,0,0,5,.,3,0,2,b,r,.,n,e,t,0
1,3,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,7,8,5,2,4,0,3,.,l,o,g,.,o,p,t,i,m,i,z,e,l,y,.,c,o,m,0
1,3,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,3,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,.,p,t,p,2,2,.,c,o,m,0
1,4,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,0,c,c,.,v,.,f,w,m,r,m,.,n,e,t,0
1,4,0,p,r,o,o,f,.,c,o,m,0
1,4,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,1,1,9,2,7,6,b,e,0,8,5,2,.,c,o,m,0
1,4,1,2,1,7,3,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
1,4,1,a,a,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,4,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,3,5,5,7,5,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
1,4,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,4,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,.,p,t,p,2,2,.,c,o,m,0
1,5,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,1,3,8,7,8,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
1,5,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,2,m,e,d,i,a,.,a,d,k,2,x,.,c,o,m,0
1,5,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,7,-,e,v,e,n,t,s,.,o,l,a,r,k,.,c,o,m,0
1,5,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,5,c,e,n,.,r,e,d,i,r,e,c,t,v,o,l,u,u,m,.,c,o,m,0
1,5,q,h,n,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,5,v,i,e,w,.,a,t,d,m,t,.,c,o,m,.,3,1,9,.,6,0,0,0,.,3,0,2,b,r,.,n,e,t,0
1,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,.,p,t,p,2,2,.,c,o,m,0
1,6,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,0,t,r,a,c,k,e,r,.,c,o,m,0
1,6,0,x,6,0,0,.,e,x,a,d,.,m,e,0
1,6,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,3,.,w,r,a,t,i,n,g,.,c,o,m,0
1,6,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,5,1,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,6,5,2,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,6,5,3,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,6,5,5,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,6,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,6,9,3,2,3,.,r,.,m,s,n,.,c,o,m,0
1,6,6,9,4,3,7,.,r,.,m,s,n,.,c,o,m,0
1,6,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,8,.,1,1,2,.,2,0,7,.,n,e,t,0
1,6,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,6,9,5,6,9,3,.,r,.,m,s,n,.,c,o,m,0
1,6,9,5,8,4,2,.,r,.,m,s,n,.,c,o,m,0
1,6,9,6,9,0,8,2,9,8,.,r,s,c,.,c,d,n,7,7,.,o,r,g,0
1,6,q,u,l,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,.,p,t,p,2,2,.,c,o,m,0
1,7,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,0,7,4,8,9,.,r,.,m,s,n,.,c,o,m,0
1,7,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,2,d,e,g,r,e,e,s,.,g,o,2,c,l,o,u,d,.,o,r,g,0
1,7,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,4,2,1,7,7,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
1,7,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,7,b,4,-,7,8,1,7,-,1,8,f,7,-,3,a,b,d,.,r,e,p,o,r,o,.,n,e,t,0
1,7,k,.,o,r,i,g,i,n,a,l,s,a,f,t,e,y,r,e,d,i,r,.,c,o,m,0
1,7,o,e,z,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,.,p,t,p,2,2,.,c,o,m,0
1,8,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,0,0,i,n,k,f,a,r,m,.,g,o,2,c,l,o,u,d,.,o,r,g,0
1,8,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,2,0,5,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,8,2,1,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,8,2,2,3,3,3,.,r,.,m,s,n,.,c,o,m,0
1,8,2,9,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,8,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,4,3,9,.,r,e,j,e,c,t,c,l,i,c,k,.,c,o,m,0
1,8,4,6,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,8,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,8,c,l,i,c,k,s,.,c,o,m,0
1,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,.,p,t,p,2,2,.,c,o,m,0
1,9,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,2,.,1,6,8,.,1,1,2,.,2,o,7,.,n,e,t,0
1,9,2,.,1,6,8,.,a,d,s,.,t,r,a,f,f,i,c,j,u,n,k,y,.,n,e,t,0
1,9,2,.,1,6,8,.,a,d,s,2,.,c,o,n,t,e,n,t,a,b,c,.,c,o,m,0
1,9,2,.,1,6,8,.,c,d,n,-,a,2,.,c,o,n,t,e,n,t,a,b,c,.,c,o,m,0
1,9,2,.,1,6,8,.,c,d,n,1,1,.,c,o,n,t,e,n,t,a,b,c,.,c,o,m,0
1,9,2,.,1,6,8,.,m,e,d,i,a,.,t,r,a,f,f,i,c,j,u,n,k,y,.,n,e,t,0
1,9,2,.,1,6,8,.,s,s,.,x,x,x,m,y,s,e,l,f,.,c,o,m,0
1,9,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,2,.,c,o,m,1
1,9,2,c,o,m,.,1,1,2,.,2,o,7,.,n,e,t,0
1,9,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,4,0,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
1,9,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,6,1,7,9,1,0,2,.,l,o,g,.,o,p,t,i,m,i,z,e,l,y,.,c,o,m,0
1,9,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,8,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,9,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
1,9,9,e,a,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,a,c,p,a,.,g,o,2,c,l,o,u,d,.,o,r,g,0
1,a,d,.,d,e,0
1,a,p,p,.,b,l,o,b,.,c,o,r,e,.,w,i,n,d,o,w,s,.,n,e,t,0
1,a,r,t,g,a,l,l,e,r,y,p,l,u,s,.,g,o,2,c,l,o,u,d,.,o,r,g,0
1,a,u,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,b,m,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,c,a,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,c,a,s,h,.,n,e,t,0
1,c,g,i,.,h,i,t,b,o,x,.,c,o,m,0
1,c,l,i,c,k,s,c,p,a,.,g,o,2,c,l,o,u,d,.,o,r,g,0
1,d,b,x,c,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,d,e,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,d,e,5,g,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,d,o,1,6,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,e,s,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,f,6,2,-,a,c,0,7,-,3,8,3,8,-,8,2,3,6,.,r,e,p,o,r,o,.,n,e,t,0
1,f,6,4,-,9,3,2,7,-,d,d,d,3,-,a,5,9,1,.,r,e,p,o,r,o,.,n,e,t,0
1,f,m,8,o,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,f,r,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,i,n,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,j,o,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,k,7,u,k,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,m,1,m,a,g,e,.,t,r,5,5,3,.,c,o,m,0
1,m,p,.,m,o,b,i,0
1,m,p,o,6,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,m,s,r,o,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,n,a,f,9,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,n,l,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,n,o,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,n,v,r,m,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,p,g,n,a,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,p,h,a,d,s,.,c,o,m,0
1,p,t,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,r,c,u,4,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,s,e,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,s,r,c,.,u,s,.,i,n,t,e,l,l,i,t,x,t,.,c,o,m,0
1,s,t,r,e,a,m,l,i,n,e,.,g,o,2,c,l,o,u,d,.,o,r,g,0
1,u,k,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,u,l,8,d,v,w,z,0,a,.,s,.,a,d,6,m,e,d,i,a,.,f,r,0
1,u,s,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,w,0,x,j,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,w,u,2,u,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,x,x,x,.,c,q,c,o,u,n,t,e,r,.,c,o,m,0
1,z,l,8,6,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
1,z,l,n,i,.,v,o,l,u,u,m,t,r,k,.,c,o,m,0
2,.,c,h,i,p,d,e,.,d,a,m,o,h,.,s,c,h,n,e,e,v,o,n,m,o,r,g,e,n,.,c,o,m,0
2,.,l,i,v,e,j,a,s,m,i,n,.,c,o,m,0
2,.,p,t,p,2,2,.,c,o,m,0
2,0,.,p,t,p,2,2,.,c,o,m,0
2,0,0,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
2,0,0,2,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
2,0,1,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
2,0,1,3,5,6,1,.,f,l,s,.,d,o,u,b,l,e,c,l,i,c,k,.,n,e,t,0
2,0,1,3,h,k,.,g,o,2,c,l,o,u,d,.,o,r,g,0
2,0,2,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
2,0,2,6,9,5,3,3,0,8,.,g,o,2,c,l,o,u,d,.,o,r,g,0
2,0,3,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
2,0,4,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
2,0,4,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
2,0,5,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
2,0,5,0,1,6,7,1,p,.,r,f,i,h,u,b,.,c,o,m,0
2,0,5,1,0,7,7,7,p,.,r,f,i,h,u,b,.,c,o,m,0
2,0,5,1,4,6,8,1,p,.,r,f,i,h,u,b,.,c,o,m,0
2,0,5,5,4,3,3,9,p,.,r,f,i,h,u,b,.,c,o,m,0
2,0,5,6,.,b,i,t,t,e,r,s,t,r,a,w,b,e,r,r,y,.,c,o,m,0
2,0,5,7,4,9,1,9,p,.,r,f,i,h,u,b,.,c,o,m,0
2,0,5,7,6,9,8,3,p,.,r,f,i,h,u,b,.,c,o,m,0
2,0,5,7,6,9,9,1,p,.,r,f,i,h,u,b,.,c,o,m,0
2,0,5,9,1,6,1,7,p,.,r,f,i,h,u,b,.,c,o,m,0
2,0,6,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
2,0,7,.,6,.,8,7,.,1,9,4,.,d,y,n,a,m,i,c,.,d,o,l,.,r,u,0
2,0,8,.,1,8,5,.,8,7,.,1,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,0,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,1,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,2,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,3,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,4,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,5,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,6,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,7,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,8,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,0,9,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,0,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,1,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,2,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,3,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,4,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,5,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,6,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,7,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
2,0,8,.,1,8,5,.,8,7,.,1,1,8,.,l,i,v,e,a,d,v,e,r,t,.,c,o,m,0
